id,color,r,g,b,name,owner,type,topography,vegetation,climate,natural_harbor_suitability,religion,culture,population,raw_material,location,province,area,region,subcontinent,continent,impassable_mountains,sea_zones,coastal,is_lake
,#70e0e0,112,224,224,Loise Current,,sea,coastal_ocean,,arctic,,,,,,loise_current5,loise_current_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#6edddd,110,221,221,Tikolan Sea,,sea,coastal_ocean,,arctic,,,,,,tikolan_sea8,tikolan_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#6ddbdb,109,219,219,Tikolan Sea,,sea,coastal_ocean,,continental,,,,,,tikolan_sea9,tikolan_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#6cd8d8,108,216,216,Nuvian Sea,,sea,coastal_ocean,,continental,,,,,,nuvian_sea1,nuvian_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#6bd6d6,107,214,214,Nuvian Sea,,sea,narrows,,continental,,,,,,nuvian_sea2,nuvian_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#69d3d3,105,211,211,Nuvian Sea,,sea,coastal_ocean,,continental,,,,,,nuvian_sea3,nuvian_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#68d1d1,104,209,209,Tarawa Sea,,sea,coastal_ocean,,continental,,,,,,tarawa_sea1,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#67cece,103,206,206,Tarawa Sea,,sea,coastal_ocean,,continental,,,,,,tarawa_sea2,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#66cccc,102,204,204,Tarawa Sea,,sea,coastal_ocean,,arctic,,,,,,tarawa_sea3,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#64c9c9,100,201,201,Tarawa Sea,,sea,coastal_ocean,,arctic,,,,,,tarawa_sea4,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#63c6c6,99,198,198,Tarawa Sea,,sea,coastal_ocean,,arctic,,,,,,tarawa_sea5,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#62c4c4,98,196,196,Tarawa Sea,,sea,coastal_ocean,,continental,,,,,,tarawa_sea6,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#60c1c1,96,193,193,Tarawa Bay,,sea,coastal_ocean,,continental,,,,,,tarawa_bay,tarawa_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#5dbaba,93,186,186,Guthrian Sea,,sea,coastal_ocean,,continental,,,,,,guthrian_sea,hytorian_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#5ebcbc,94,188,188,Hytorian Sea,,sea,coastal_ocean,,continental,,,,,,hytorian_sea,hytorian_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#7fffff,127,255,255,Madhalin Sea,,sea,coastal_ocean,,continental,,,,,,madhalin_sea,hytorian_sea_province,salazare_sea_zones_area,salazare_region,kaltic,berlogoes,,yes,,
,#b8f9d0,184,249,208,Grenidian Sea,,sea,inland_sea,,continental,,,,,,grenidian_sea1,grenidian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#bafcd2,186,252,210,Grenidian Sea,,sea,inland_sea,,continental,,,,,,grenidian_sea2,grenidian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#b7f7ce,183,247,206,Grenidian Sea,,sea,inland_sea,,continental,,,,,,grenidian_sea3,grenidian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#b5f4cc,181,244,204,Grenidian Sea,,sea,inland_sea,,continental,,,,,,grenidian_sea4,grenidian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#b1efc8,177,239,200,Grenidian Sea,,sea,inland_sea,,continental,,,,,,grenidian_sea5,grenidian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#bbffd4,187,255,212,Tresian Sea,,sea,inland_sea,,continental,,,,,,tresian_sea1,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#b3f2ca,179,242,202,Grenidian Sea,,sea,inland_sea,,continental,,,,,,grenidian_sea6,grenidian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#a8e0bc,168,224,188,Tresian Sea,,sea,inland_sea,,continental,,,,,,tresian_sea2,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#a6ddba,166,221,186,Tresian Sea,,sea,narrows,,continental,,,,,,tresian_sea3,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#aae2bf,170,226,191,Tresian Sea,,sea,narrows,,continental,,,,,,tresian_sea4,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#ace5c1,172,229,193,Tresian Sea,,sea,inland_sea,,continental,,,,,,tresian_sea5,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#aee8c3,174,232,195,Tresian Sea,,sea,narrows,,continental,,,,,,tresian_sea6,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#afeac5,175,234,197,Tresian Sea,,sea,inland_sea,,continental,,,,,,tresian_sea7,tresian_sea_province,nuvanviut_sea_zones,nuvanviut_region,kaltic,berlogoes,,yes,,
,#fcb0c3,252,176,195,Khalibar Sea,,sea,coastal_ocean,,continental,,,,,,khalibar_sea1,khalibar_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#f9aec1,249,174,193,Khalibar Bay,,sea,coastal_ocean,,continental,,,,,,khalibar_bay,khalibar_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#f7adbf,247,173,191,Khalibar Sea,,sea,coastal_ocean,,continental,,,,,,khalibar_sea2,khalibar_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#ffb2c4,255,178,196,Khalibar Sea,,sea,coastal_ocean,,continental,,,,,,khalibar_sea3,khalibar_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#ffb2c5,255,178,197,Pyrtonian Sea,,sea,coastal_ocean,,continental,,,,,,pyrtonian_sea1,pyrtonian_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#f2a9bb,242,169,187,Pyrtonian Sea,,sea,coastal_ocean,,continental,,,,,,pyrtonian_sea2,pyrtonian_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#efa7b9,239,167,185,Pyrtonian Sea,,sea,coastal_ocean,,continental,,,,,,pyrtonian_sea3,pyrtonian_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#f4abbd,244,171,189,Pyrtonian Sea,,sea,narrows,,continental,,,,,,pyrtonian_sea4,pyrtonian_sea_province,dominicus_sea_zones,dominicus_region,kaltic,berlogoes,,yes,,
,#76bbed,118,187,237,South Pyrtonian Sea,,sea,coastal_ocean,,continental,,,,,,south_pyrtonian_sea1,south_pyrtonian_sea_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#75b9ea,117,185,234,South Pyrtonian Sea,,sea,coastal_ocean,,continental,,,,,,south_pyrtonian_sea2,south_pyrtonian_sea_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#72b5e5,114,181,229,Gulf of Deliree,,sea,coastal_ocean,,continental,,,,,,gulf_of_deliree1,gulf_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#70b1e0,112,177,224,Gulf of Deliree,,sea,coastal_ocean,,continental,,,,,,gulf_of_deliree2,gulf_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#7fc9ff,127,201,255,Gulf of Deliree,,sea,coastal_ocean,,continental,,,,,,gulf_of_deliree3,gulf_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#71b3e2,113,179,226,Gulf of Deliree,,sea,coastal_ocean,,continental,,,,,,gulf_of_deliree4,gulf_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#7ec7fc,126,199,252,South Pyrtonian Sea,,sea,narrows,,continental,,,,,,south_pyrtonian_sea3,south_pyrtonian_sea_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#7cc5f9,124,197,249,South Pyrtonian Sea,,sea,narrows,,continental,,,,,,south_pyrtonian_sea4,south_pyrtonian_sea_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#7bc3f7,123,195,247,Strait of Deliree,,sea,narrows,,continental,,,,,,strait_of_deliree,strait_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#7ac1f4,122,193,244,Eburian Sea,,sea,coastal_ocean,,continental,,,,,,eburian_sea1,strait_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#79bff2,121,191,242,Eburian Sea,,sea,coastal_ocean,,continental,,,,,,eburian_sea2,strait_of_deliree_province,deliree_sea_zones,deliree_region,kaltic,berlogoes,,yes,,
,#fcae7e,252,174,126,Durninian Sea,,sea,narrows,,continental,,,,,,durninian_sea1,durninian_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#f9ac7c,249,172,124,Durninian Sea,,sea,narrows,,continental,,,,,,durninian_sea2,durninian_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#f7ab7b,247,171,123,Precara Sea,,sea,narrows,,continental,,,,,,precara_sea1,precara_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#f4a97a,244,169,122,Precara Sea,,sea,coastal_ocean,,continental,,,,,,precara_sea2,precara_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#f2a779,242,167,121,Precara Sea,,sea,coastal_ocean,,continental,,,,,,precara_sea3,precara_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#efa577,239,165,119,Precara Sea,,sea,coastal_ocean,,continental,,,,,,precara_sea4,precara_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#eda476,237,164,118,Precara Sea,,sea,coastal_ocean,,continental,,,,,,precara_sea5,precara_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#e8a074,232,160,116,Durninian Sea,,sea,coastal_ocean,,arctic,,,,,,durninian_sea3,mahomier_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#eaa275,234,162,117,Durninian Sea,,sea,coastal_ocean,,continental,,,,,,durninian_sea4,mahomier_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#ffb27f,255,178,127,Durninian Sea,,sea,coastal_ocean,,arctic,,,,,,durninian_sea5,mahomier_sea_province,durninia_sea_zones,durninia_region,tousourilea,berlogoes,,yes,,
,#5e5ea0,94,94,160,Morian Sea,,sea,coastal_ocean,,arctic,,,,,,morian_sea1,sea_of_barilee_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#5d5d9e,93,93,158,Morian Sea,,sea,coastal_ocean,,arctic,,,,,,morian_sea2,sea_of_barilee_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#5b5b9b,91,91,155,Morian Sea,,sea,coastal_ocean,,continental,,,,,,morian_sea3,sea_of_barilee_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#5a5a99,90,90,153,Morian Sea,,sea,coastal_ocean,,continental,,,,,,morian_sea4,sea_of_barilee_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#585896,88,88,150,Morian Sea,,sea,coastal_ocean,,continental,,,,,,morian_sea5,morian_sea_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#6060a5,96,96,165,Morian Sea,,sea,coastal_ocean,,continental,,,,,,morian_sea6,morian_sea_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#555591,85,85,145,Morian Sea,,sea,coastal_ocean,,continental,,,,,,morian_sea7,morian_sea_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#575793,87,87,147,Morian Sea,,sea,coastal_ocean,,continental,,,,,,morian_sea8,morian_sea_province,moria_sea_zone,moria_region,tousourilea,berlogoes,,yes,,
,#918b88,145,139,136,Arivjan Sea,,sea,coastal_ocean,,continental,,,,,,arivjan_sea1,arivjan_sea_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#8e8986,142,137,134,Arivjan Sea,,sea,coastal_ocean,,continental,,,,,,arivjan_sea2,arivjan_sea_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#8c8783,140,135,131,Arivjan Sea,,sea,coastal_ocean,,continental,,,,,,arivjan_sea3,arivjan_sea_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#87827f,135,130,127,Arivjan Sea,,sea,coastal_ocean,,continental,,,,,,arivjan_sea4,strait_of_arfie_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#898481,137,132,129,Arivjan Sea,,sea,narrows,,continental,,,,,,arivjan_sea5,strait_of_arfie_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#96908c,150,144,140,Arivjan Sea,,sea,coastal_ocean,,continental,,,,,,arivjan_sea6,strait_of_arfie_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#847f7c,132,127,124,Arivjan Sea,,sea,coastal_ocean,,continental,,,,,,arivjan_sea7,strait_of_arfie_province,arivas_sea_zone,arivas_region,tousourilea,berlogoes,,yes,,
,#a17fff,161,127,255,Mozze Bay,,sea,coastal_ocean,,continental,,,,,,mozze_bay1,mozze_bay_province,mozze_sea_zone,mozze_region,tousourilea,berlogoes,,yes,,
,#9779f2,151,121,242,Mozze Bay,,sea,coastal_ocean,,continental,,,,,,mozze_bay2,mozze_bay_province,mozze_sea_zone,mozze_region,tousourilea,berlogoes,,yes,,
,#997af4,153,122,244,Mozze Bay,,sea,coastal_ocean,,continental,,,,,,mozze_bay3,mozze_bay_province,mozze_sea_zone,mozze_region,tousourilea,berlogoes,,yes,,
,#9a7bf7,154,123,247,Mozze Bay,,sea,coastal_ocean,,continental,,,,,,mozze_bay4,mozze_bay_province,mozze_sea_zone,mozze_region,tousourilea,berlogoes,,yes,,
,#9d7efc,157,126,252,Legion Delta,,sea,coastal_ocean,,continental,,,,,,legion_delta,mozze_river_province,mozze_sea_zone,mozze_region,tousourilea,berlogoes,,yes,,
,#9c7cf9,156,124,249,Maltakan Delta,,sea,coastal_ocean,,continental,,,,,,maltakan_delta,mozze_river_province,mozze_sea_zone,mozze_region,tousourilea,berlogoes,,yes,,
,#b2b2e8,178,178,232,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea1,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#b0b0e5,176,176,229,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea2,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#aeaee2,174,174,226,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea3,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#acace0,172,172,224,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea4,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#a8a8db,168,168,219,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea5,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#a6a6d8,166,166,216,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea1,graystonese_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#a4a4d6,164,164,214,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea2,graystonese_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#a2a2d3,162,162,211,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea3,graystonese_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#c0c0ff,192,192,255,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea4,graystonese_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#a1a1d1,161,161,209,Graystonese Sea,,sea,narrows,,continental,,,,,,graystonese_sea5,graystonese_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#bfbffc,191,191,252,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea6,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#bdbdf9,189,189,249,Solutikan Sea,,sea,coastal_ocean,,continental,,,,,,solutikan_sea7,solutikan_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#babaf4,186,186,244,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea6,cadrokian_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#b8b8f2,184,184,242,Graystonese Sea,,sea,narrows,,continental,,,,,,graystonese_sea7,cadrokian_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#b4b4ea,180,180,234,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea8,cadrokian_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#b6b6ef,182,182,239,Graystonese Sea,,sea,coastal_ocean,,continental,,,,,,graystonese_sea9,cadrokian_sea_province,grayston_sea_zones,grayston_region,tousourilea,berlogoes,,yes,,
,#97b594,151,181,148,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea1,gulf_of_valdez_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#95b292,149,178,146,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea2,gulf_of_valdez_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#93af90,147,175,144,Oyonese Sea,,sea,narrows,,continental,,,,,,oyonese_sea3,gulf_of_valdez_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#91ad8e,145,173,142,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea4,gulf_of_valdez_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#8faa8c,143,170,140,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea5,gulf_of_valdez_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#8da88a,141,168,138,Oyonese Sea,,sea,coastal_ocean,,arctic,,,,,,oyonese_sea6,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#8aa587,138,165,135,Oyonese Sea,,sea,coastal_ocean,,arctic,,,,,,oyonese_sea7,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#88a385,136,163,133,Oyonese Sea,,sea,coastal_ocean,,arctic,,,,,,oyonese_sea8,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#849e81,132,158,129,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea9,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#829b7f,130,155,127,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea10,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#86a083,134,160,131,Oyonese Sea,,sea,narrows,,continental,,,,,,oyonese_sea11,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#99b896,153,184,150,Oyonese Sea,,sea,coastal_ocean,,continental,,,,,,oyonese_sea12,aragie_sea_province,oyon_sea_zones,oyon_region,tousourilea,berlogoes,,yes,,
,#a38780,163,135,128,Droyal Sea,,sea,coastal_ocean,,continental,,,,,,droyal_sea,soridenese_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#9e837c,158,131,124,Soridenese Sea,,sea,coastal_ocean,,continental,,,,,,soridenese_sea1,soridenese_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#a58982,165,137,130,Soridenese Sea,,sea,coastal_ocean,,continental,,,,,,soridenese_sea2,soridenese_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#ad8f88,173,143,136,Elmaiac Sea,,sea,coastal_ocean,,continental,,,,,,elmaiac_sea,harmounial_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#aa8d86,170,141,134,Harmounial Sea,,sea,coastal_ocean,,continental,,,,,,soridenese_sea3,harmounial_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#a88b84,168,139,132,Pandatta Passage,,sea,coastal_ocean,,continental,,,,,,pandatta_passage,pandatta_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#9b817a,155,129,122,Pandatta Sea,,sea,coastal_ocean,,continental,,,,,,pandatta_sea1,pandatta_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#997f78,153,127,120,Pandatta Sea,,sea,coastal_ocean,,continental,,,,,,pandatta_sea2,pandatta_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#967d76,150,125,118,Denisoara Sea,,sea,coastal_ocean,,continental,,,,,,denisoara_sea1,denisoara_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#937b74,147,123,116,Pandatta Sea,,sea,coastal_ocean,,continental,,,,,,pandatta_sea3,pandatta_sea_province,soriden_sea_zones,soriden_region,tousourilea,berlogoes,,yes,,
,#917872,145,120,114,Denisoara Sea,,sea,coastal_ocean,,continental,,,,,,denisoara_sea2,denisoara_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#8e7670,142,118,112,Denisoara Sea,,sea,coastal_ocean,,continental,,,,,,denisoara_sea3,denisoara_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#89726c,137,114,108,Eshatir Sea,,sea,coastal_ocean,,continental,,,,,,eshatir_sea1,eshatir_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#846e68,132,110,104,Eshatir Sea,,sea,coastal_ocean,,continental,,,,,,eshatir_sea2,eshatir_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#826c66,130,108,102,Eshatir Sea,,sea,coastal_ocean,,continental,,,,,,eshatir_sea3,eshatir_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#87706a,135,112,106,Eshatir Sea,,sea,coastal_ocean,,continental,,,,,,eshatir_sea4,eshatir_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#7f6a64,127,106,100,Makira Sea,,sea,coastal_ocean,,continental,,,,,,makira_sea1,makira_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#7a6560,122,101,96,Makira Sea,,sea,coastal_ocean,,continental,,,,,,makira_sea2,makira_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#7c6762,124,103,98,Makira Sea,,sea,coastal_ocean,,continental,,,,,,makira_sea3,makira_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
,#77635e,119,99,94,Makira Sea,,sea,coastal_ocean,,continental,,,,,,makira_sea4,makira_sea_province,arkine_sea_zones,arkine_region,auteka,berlogoes,,yes,,
